Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
FDE17,20.1,2,0.054455495,149.5366,OUT046,2,0,1,2871.5954,16,Food,0.9316059724434573,8
FDZ03,13.65,2,0.075609201875,186.024,OUT018,1,2,2,4287.752,4,Food,0.888888888888889,3
FDD03,13.3,0,0.080257683,232.63,OUT017,2,1,1,1864.24,6,Food,1.0047208958424483,2
NCW18,15.1,Non-Edible,0.059037538,237.7248,OUT027,1,2,3,2607.2728,28,Non-Consumable,1.0612629788110854,5
DRG36,14.15,0,0.094916347,172.3106,OUT027,1,2,3,4277.765,28,Drinks,0.9942317061556295,5
FDT43,16.35,0,0.034393057,50.8324,OUT010,2,2,0,155.7972,15,Food,1.4641166788163928,0
NCU17,5.32,Non-Edible,0.093261677,100.9674,OUT018,1,2,2,1222.4088,4,Non-Consumable,0.9285140823818214,3
FDH50,15.0,2,0.16143544,185.1266,OUT046,2,0,1,2766.399,16,Food,1.0150183430179016,8
FDU57,8.27,2,0.089479661,148.6708,OUT013,0,2,1,2106.5912,26,Food,0.874000861613005,1
FDA56,9.21,0,0.008722342,123.5414,OUT027,1,2,3,4508.1318,28,Food,0.9251308267283336,5
FDZ15,13.1,0,0.020988798,117.7782,OUT017,2,1,1,1191.782,6,Food,0.9300460887672635,2
FDY51,12.5,0,0.081260969,221.7798,OUT049,1,0,1,3085.3172,14,Food,1.000623039260992,9
DRF03,19.1,0,0.045308131,42.5138,OUT046,2,0,1,649.8208,16,Drinks,0.9296326103558515,8
NCV06,11.3,Non-Edible,0.06705851,194.0478,OUT017,2,1,1,3293.7126,6,Non-Consumable,0.9570280742371544,2
FDA21,13.65,0,0.035930784,184.4924,OUT013,0,2,1,9069.5276,26,Food,1.0147677738611542,1
NCQ53,17.6,Non-Edible,0.018813776,235.259,OUT027,1,2,3,5672.616,28,Non-Consumable,0.9942317135089902,5
NCO29,11.15,Non-Edible,0.032099989,164.1526,OUT027,1,2,3,2960.1468,28,Non-Consumable,0.9178236845801406,5
FDT26,18.85,2,0.06823032,121.044,OUT018,1,2,2,1557.972,4,Food,1.003139535987031,3
FDI21,5.59,2,0.056592115,65.0168,OUT035,2,1,1,447.4176,9,Food,0.9294568149590605,6
NCI55,18.6,Non-Edible,0.012643035,119.8414,OUT013,0,2,1,365.5242,26,Non-Consumable,0.9982383723351117,1
FDZ04,9.31,0,0.063529046,63.751,OUT010,2,2,0,126.502,15,Food,1.5560143915517493,0
FDL27,6.17,0,0.010630949,65.9826,OUT046,2,0,1,1162.4868,16,Food,0.9330257132402425,8
FDS45,5.175,2,0.029490377,107.6622,OUT035,2,1,1,2858.2794,9,Food,0.8745633967098007,6
NCG43,20.2,Non-Edible,0.129983688,93.0462,OUT019,2,0,0,185.0924,28,Non-Consumable,1.547833792619676,4
FDU28,19.2,2,0.094300933,187.5214,OUT018,1,2,2,1695.7926,4,Food,0.874968907677426,3
FDO20,12.85,2,0.152001201,252.3382,OUT013,0,2,1,6056.1168,26,Food,0.9322695487599495,1
NCG55,16.25,Non-Edible,0.039113587,116.0176,OUT013,0,2,1,1488.7288,26,Non-Consumable,1.0147677813325973,1
NCM42,6.13,Non-Edible,0.02848169,110.4912,OUT017,2,1,1,1310.2944,6,Non-Consumable,0.934890985986793,2
NCG07,12.3,Non-Edible,0.05271592,189.653,OUT018,1,2,2,569.259,4,Non-Consumable,0.9260469293268859,3
NCQ29,12.0,Non-Edible,0.182493512,258.8278,OUT019,2,0,0,1041.3112,28,Non-Consumable,1.5265977820351733,4
NCV05,10.1,Non-Edible,0.050562853,153.3656,OUT010,2,2,0,463.3968,15,Non-Consumable,1.4439911869087272,0
NCO02,11.15,Non-Edible,0.07366703,66.2142,OUT018,1,2,2,131.8284,4,Non-Consumable,0.9287671716969035,3
FDH19,19.35,0,0.03322326,172.0738,OUT018,1,2,2,3301.7022,4,Food,0.9260469236609005,3
DRG13,17.25,0,0.037396492,165.6526,OUT017,2,1,1,1808.9786,6,Drinks,0.9269560134874466,2
FDI57,19.85,0,0.054015429,196.3768,OUT035,2,1,1,4138.6128,9,Food,0.9988808402526659,6
FDX51,9.5,2,0.02210346,194.7452,OUT045,2,1,1,1370.2164,11,Food,0.9315179403132071,7
FDW33,9.395,0,0.099274694,104.528,OUT049,1,0,1,852.224,14,Food,0.9310779363764169,9
DRE12,4.59,0,0.070721656,113.286,OUT013,0,2,1,1471.418,26,Drinks,1.014242188107838,1
FDY31,5.98,0,0.043554614,148.2418,OUT035,2,1,1,2354.2688,9,Food,0.8745633906130612,6
FDR31,6.46,2,0.04923932,144.4102,OUT049,1,0,1,4374.306,14,Food,0.876088766610861,9
FDS55,7.02,0,0.08114883,146.8734,OUT035,2,1,1,3563.3616,9,Food,0.8716104800652981,6
DRL60,8.52,0,0.027054244,151.5682,OUT035,2,1,1,3506.7686,9,Drinks,0.8745633962488752,6
FDW55,12.6,2,0.036773101,250.3092,OUT010,2,2,0,249.0092,15,Food,1.6053980072593774,0
FDT11,5.94,2,0.049163321,186.4556,OUT010,2,2,0,563.2668,15,Food,1.4641166756886712,0
FDO50,16.25,0,0.078168739,91.3804,OUT046,2,0,1,1653.8472,16,Food,0.9503195374748625,8
FDD28,10.695,0,0.05337973,56.7904,OUT049,1,0,1,1113.2176,14,Food,0.9512737176911875,9
FDN28,5.88,2,0.030418998,103.099,OUT017,2,1,1,1341.587,6,Food,1.0047208945887594,2
FDS35,9.3,0,0.111673587,65.7826,OUT018,1,2,2,968.739,4,Food,1.0031395386123592,3
FDB38,19.5,2,0.027341529,158.292,OUT035,2,1,1,3994.8,9,Food,0.959914279210385,6
FDT07,5.82,2,0.077634044,256.433,OUT018,1,2,2,3844.995,4,Food,0.9287671691746872,3
FDC53,8.68,0,0.008835694,96.5384,OUT046,2,0,1,1182.4608,16,Food,0.874728804632089,8
NCT41,15.7,Non-Edible,0.055990291,153.2024,OUT046,2,0,1,3795.06,16,Non-Consumable,0.9243238582649398,8
FDR40,9.1,2,0.00799548,78.5618,OUT027,1,2,3,2255.7304,28,Food,0.9205695116078443,5
FDH32,12.8,0,0.076369874,97.241,OUT018,1,2,2,1448.115,4,Food,0.8782920711336558,3
FDN60,15.1,0,0.095351065,158.6604,OUT045,2,1,1,2535.3664,11,Food,0.9241603502809788,7
FDR33,7.31,0,0.026783871,108.157,OUT035,2,1,1,1098.57,9,Food,0.8745633827240136,6
FDB59,18.25,0,0.01520491,197.2084,OUT027,1,2,3,4166.5764,28,Food,0.9284386838420909,5
FDS07,12.35,0,0.099757833,113.9518,OUT046,2,0,1,910.8144,16,Food,1.0147657590343078,8
FDD02,16.6,0,0.0423816885,117.3124,OUT013,0,2,1,2014.7108,26,Food,0.7692307692307693,1
FDH05,14.35,2,0.090896452,231.2984,OUT035,2,1,1,6024.1584,9,Food,0.9294568246805853,6
FDR04,7.075,0,0.022602061,98.1068,OUT049,1,0,1,1458.102,14,Food,0.934935362361507,9
DRJ47,18.25,0,0.044250304,174.708,OUT046,2,0,1,2423.512,16,Drinks,0.8747287951654338,8
FDW50,13.1,0,0.075885921,165.1158,OUT018,1,2,2,1504.0422,4,Food,0.9260469355809481,3
NCJ17,7.68,Non-Edible,0.153177941,85.2224,OUT018,1,2,2,1278.336,4,Non-Consumable,0.8782920660928837,3
FDH60,19.7,2,0.0695660493333333,197.911,OUT045,2,1,1,1767.699,11,Food,0.8181818181818179,7
DRL60,8.52,0,0.027114238,151.9682,OUT045,2,1,1,1677.1502,11,Drinks,0.8765027798219129,7
FDS32,17.75,2,0.049634572,140.2838,OUT010,2,2,0,280.9676,15,Food,1.4588870033240042,0
FDM58,16.85,2,0.0591701573333333,112.2544,OUT027,1,2,3,3914.904,28,Food,0.7499999999999997,5
FDK10,5.785,2,0.040587146,180.366,OUT017,2,1,1,1258.362,6,Food,1.0047208926306652,2
NCS30,5.945,Non-Edible,0.093008616,127.8652,OUT035,2,1,1,2195.8084,9,Non-Consumable,0.9334777994620373,6
FDY15,18.25,2,0.17179432,154.663,OUT017,2,1,1,2659.871,6,Food,0.9275067638756447,2
FDC53,8.68,0,0.008828341,99.9384,OUT013,0,2,1,689.7688,26,Food,0.8740008617109716,1
FDK45,11.65,0,0.033858187,113.386,OUT046,2,0,1,2603.278,16,Food,0.9222899173386768,8
FDH26,19.25,2,0.034841089,141.1496,OUT018,1,2,2,282.2992,4,Food,0.9260469378958485,3
NCW06,16.2,Non-Edible,0.08425957,192.3162,OUT010,2,2,0,769.6648,15,Non-Consumable,1.561693720956108,0
FDV37,13.0,2,0.083444376,195.8426,OUT013,0,2,1,4152.5946,26,Food,0.9288589845193946,1
FDB52,17.75,0,0.030497325,256.9672,OUT045,2,1,1,1534.0032,11,Food,0.9241603399031925,7
FDF41,12.15,0,0.131179812,245.246,OUT046,2,0,1,3202.498,16,Food,0.8747287907599236,8
FDA39,6.32,0,0.012737719,38.5822,OUT049,1,0,1,353.5398,14,Food,0.961395373066845,9
FDE56,17.25,2,0.159165324,63.4194,OUT035,2,1,1,1547.985,9,Food,0.9221155196286448,6
FDC56,7.72,0,0.122015744,121.744,OUT018,1,2,2,2277.036,4,Food,0.9334195309559054,3
FDT26,18.85,2,0.068091318,120.644,OUT045,2,1,1,3475.476,11,Food,1.0010958931933103,7
FDR21,19.7,0,0.067314073,175.137,OUT017,2,1,1,2822.992,6,Food,0.8796766112914626,2
FDC14,14.5,2,0.041249072,40.5454,OUT046,2,0,1,1216.4166,16,Food,0.8717753255752224,8
FDI32,17.7,0,0.174340475,116.6834,OUT035,2,1,1,3570.6854,9,Food,0.8839110846594638,6
FDI02,15.7,2,0.11454343,113.7202,OUT035,2,1,1,3263.0858,9,Food,0.9988808361123485,6
FDE22,9.695,0,0.029693277,159.792,OUT018,1,2,2,2716.464,4,Food,0.8782920659855299,3
FDW26,11.8,2,0.107057186,224.1772,OUT046,2,0,1,3558.0352,16,Food,0.874728789362621,8
FDA36,5.985,0,0.009921107,183.6924,OUT019,2,0,0,555.2772,28,Food,1.6148106135980855,4
NCS06,7.935,Non-Edible,0.031583053,260.991,OUT027,1,2,3,7100.757,28,Non-Consumable,0.9434017326974321,5
NCX05,15.2,Non-Edible,0.097043739,116.8492,OUT035,2,1,1,2664.5316,9,Non-Consumable,0.8745633881898814,6
FDU19,8.77,2,0.046762633,170.8422,OUT035,2,1,1,1724.422,9,Food,1.0144807773593183,6
FDA49,19.7,0,0.064909488,88.5198,OUT035,2,1,1,1308.297,9,Food,0.8745633883673203,6
NCZ42,10.5,Non-Edible,0.011305479,235.5248,OUT049,1,0,1,4740.496,14,Non-Consumable,0.9330543951494412,9
FDX32,15.1,2,0.0974448714,146.2786,OUT010,2,2,0,433.4358,15,Food,0.9090909090909091,0
FDR01,5.405,2,0.053576661,200.5742,OUT013,0,2,1,2388.8904,26,Food,0.9215224101463622,1
FDQ15,20.35,2,0.150947728,81.0276,OUT013,0,2,1,1868.2348,26,Food,0.9322695536866265,1
FDQ14,9.27,0,0.10818157,149.605,OUT019,2,0,0,449.415,28,Food,1.5315372011308448,4
FDS56,5.785,2,0.038749536,262.0252,OUT035,2,1,1,4459.5284,9,Food,0.9294568280403205,6
DRJ24,11.8,0,0.113790879,185.3924,OUT018,1,2,2,370.1848,4,Drinks,0.8782920679906455,3
FDG52,13.65,0,0.065313024,47.1402,OUT027,1,2,3,1516.0266,28,Food,0.9942317098901041,5
FDF59,12.5,0,0.0742822692,127.102,OUT017,2,1,1,253.004,6,Food,0.9090909090909091,2
DRM49,6.11,2,0.152813518,45.6086,OUT017,2,1,1,1025.9978,6,Drinks,1.0207596986993488,2
NCP02,7.105,Non-Edible,0.044771473,58.2562,OUT013,0,2,1,592.562,26,Non-Consumable,0.8740008556024839,1
FDW13,8.5,0,0.098083231,50.3324,OUT045,2,1,1,675.1212,11,Food,0.8765027652237456,7
FDV12,16.7,2,0.06121901,100.0384,OUT017,2,1,1,1970.768,6,Food,0.8764947298587095,2
FDH14,17.1,2,0.047073322,138.6838,OUT017,2,1,1,2950.1598,6,Food,0.879676622224542,2
FDQ20,8.325,0,0.029953314,39.5138,OUT017,2,1,1,568.5932,6,Food,0.9348909907661925,2
FDT45,15.85,0,0.0552888526666666,55.1956,OUT013,0,2,1,1255.6988,26,Food,0.8999999999999991,1
NCM26,20.5,Non-Edible,0.040520754,153.934,OUT019,2,0,0,153.134,28,Non-Consumable,1.620020029983525,4
FDJ22,18.75,0,0.052554508,190.3504,OUT027,1,2,3,1917.504,28,Food,0.9178236845855015,5
FDD29,12.15,0,0.018514652,252.7698,OUT017,2,1,1,5834.4054,6,Food,0.9348909842537856,2
FDA13,15.85,0,0.07871426,37.2506,OUT045,2,1,1,493.3578,11,Food,0.8765027660940233,7
FDV47,17.1,0,0.054197299,83.5566,OUT035,2,1,1,1860.2452,9,Food,0.9248242109160676,6
FDS57,15.5,0,0.103442268,144.847,OUT046,2,0,1,2433.499,16,Food,0.9254325865714259,8
DRG36,14.15,0,0.095360186,172.3106,OUT035,2,1,1,3251.1014,9,Drinks,0.9988808400527486,6
FDK38,6.65,0,0.053031857,149.1734,OUT027,1,2,3,4454.202,28,Food,0.9344755733672216,5
DRJ49,6.865,0,0.013990601,127.6652,OUT035,2,1,1,2841.6344,9,Drinks,1.0144807622155776,6
FDR37,16.5,2,0.066237024,183.1292,OUT035,2,1,1,6385.022,9,Food,0.9388452701411271,6
NCS53,14.5,Non-Edible,0.089761211,159.4604,OUT035,2,1,1,2376.906,9,Non-Consumable,0.9221155184583226,6
FDR22,19.35,2,0.01863822,110.2544,OUT018,1,2,2,1677.816,4,Food,0.9334195304170912,3
NCP42,8.51,Non-Edible,0.016176344,192.1478,OUT018,1,2,2,1937.478,4,Non-Consumable,0.9260469201376573,3
FDK38,6.65,0,0.089196394,147.0734,OUT010,2,2,0,296.9468,15,Food,1.5717317126088683,0
NCC43,7.39,Non-Edible,0.092782895,252.6066,OUT046,2,0,1,2259.0594,16,Non-Consumable,0.9248149495357917,8
FDH57,10.895,0,0.0358031,130.3284,OUT049,1,0,1,2504.7396,14,Food,0.8760887580187603,9
FDQ25,8.63,2,0.028271345,170.5422,OUT035,2,1,1,2069.3064,9,Food,0.929456816691825,6
FDA11,7.75,0,0.043238822,92.5436,OUT046,2,0,1,1701.7848,16,Food,0.9133974807461553,8
FDG31,12.15,0,0.037955309,62.8826,OUT049,1,0,1,710.4086,14,Food,0.8727897639196242,9
FDW28,18.25,0,0.089186083,194.3452,OUT018,1,2,2,4502.1396,4,Food,0.9368468424909825,3
FDV14,19.85,0,0.044566659,88.5856,OUT049,1,0,1,703.0848,14,Food,0.9237238248237126,9
FDB60,9.3,0,0.028638276,195.8136,OUT018,1,2,2,2138.5496,4,Food,0.8782920634245149,3
FDU43,19.35,2,0.057762301,237.3564,OUT027,1,2,3,2145.2076,28,Food,0.920268921010168,5
DRH11,5.98,0,0.075711199,55.6614,OUT045,2,1,1,331.5684,11,Drinks,0.8765027678948315,7
FDC48,9.195000000000002,0,0.027767577,82.1592,OUT019,2,0,0,412.796,28,Food,1.6148106077288777,4
DRK39,7.02,0,0.049865399,82.925,OUT046,2,0,1,1165.15,16,Drinks,0.9593343766245892,8
FDB20,7.72,0,0.052061483,76.7986,OUT049,1,0,1,1324.2762,14,Food,0.8760887612769782,9
FDE51,5.925,2,0.096387053,45.6086,OUT013,0,2,1,356.8688,26,Food,0.8623393614203014,1
FDX36,9.695,2,0.128176489,224.8404,OUT013,0,2,1,3600.6464,26,Food,0.8740008631789319,1
NCT29,12.6,Non-Edible,0.064110725,122.3414,OUT046,2,0,1,243.6828,16,Non-Consumable,0.9140074980058704,8
FDU45,15.6,2,0.035561344,112.1518,OUT049,1,0,1,1821.6288,14,Food,0.8760887578193141,9
FDF56,16.7,2,0.119647957,180.9976,OUT049,1,0,1,4165.2448,14,Food,0.8760887599576628,9
FDW07,18.0,2,0.238831875,88.2514,OUT010,2,2,0,88.5514,15,Food,1.5560143920171658,0
FDR52,12.65,2,0.075676339,190.4846,OUT027,1,2,3,8789.8916,28,Food,0.8704928739838458,5
FDB45,20.85,0,0.021416681,104.6306,OUT018,1,2,2,1149.8366,4,Food,0.9260469223697907,3
NCT42,5.88,Non-Edible,0.024766802,151.0392,OUT027,1,2,3,3281.0624,28,Non-Consumable,0.917823687798885,5
FDP52,18.7,2,0.070691729,230.201,OUT046,2,0,1,5742.525,16,Food,0.9493527268902557,8
FDI50,8.42,2,0.030693309,228.0352,OUT027,1,2,3,10306.584,28,Food,0.9203365009467482,5
FDU48,18.85,0,0.055671582,133.3284,OUT017,2,1,1,263.6568,6,Food,0.879676610044976,2
FDS43,11.65,0,0.040507228,186.924,OUT035,2,1,1,2237.088,9,Food,1.0151914194693832,6
NCM41,16.5,Non-Edible,0.035626319,93.112,OUT013,0,2,1,932.12,26,Non-Consumable,0.998238353162995,1
FDP37,15.6,0,0.143688905,128.1994,OUT018,1,2,2,2184.4898,4,Food,0.8782920668694145,3
FDJ44,12.3,2,0.106542886,173.2396,OUT045,2,1,1,3139.9128,11,Food,0.9315179270026929,7
FDY38,13.6,2,0.208662546,231.83,OUT019,2,0,0,466.06,28,Food,1.6148105871033265,4
FDC20,10.65,0,0.024107056,56.6272,OUT017,2,1,1,447.4176,6,Food,0.8763482277350726,2
FDF02,16.2,0,0.104058452,102.499,OUT017,2,1,1,2063.98,6,Food,0.9266506310651684,2
FDX38,10.5,2,0.048403392,48.2376,OUT018,1,2,2,527.3136,4,Food,0.8745787983080718,3
FDN50,16.85,2,0.026391403,92.812,OUT027,1,2,3,2609.936,28,Food,0.9270946428080644,5
FDA07,7.55,2,0.031007381,123.4072,OUT045,2,1,1,2082.6224,11,Food,0.8765027567760546,7
FDT49,7.0,0,0.150672399,104.728,OUT027,1,2,3,2450.144,28,Food,0.9286940137132649,5
FDA09,13.35,2,0.149598628,179.466,OUT049,1,0,1,3775.086,14,Food,0.9344070781044549,9
FDV43,16.0,0,0.077290355,44.5086,OUT017,2,1,1,713.7376,6,Food,0.927506767497558,2
FDK58,11.35,2,0.078758649,103.0016,OUT019,2,0,0,202.4032,28,Food,1.6617595982053124,4
FDL22,16.85,0,0.036359891,90.7488,OUT013,0,2,1,2263.72,26,Food,0.9215224027149455,1
FDP56,8.185,0,0.046747071,49.9692,OUT017,2,1,1,837.5764,6,Food,0.927506764863487,2
DRL47,19.7,0,0.0376898774444444,125.9362,OUT049,1,0,1,1635.8706,14,Drinks,0.8999999999999991,9
NCT17,10.8,Non-Edible,0.041865848,189.7214,OUT046,2,0,1,5841.0634,16,Non-Consumable,0.9990697492389301,8
FDR12,12.6,2,0.031713126,172.5764,OUT017,2,1,1,1030.6584,6,Food,0.879676614264458,2
FDD39,16.7,0,0.07044068,216.885,OUT018,1,2,2,6275.165,4,Food,0.9260469338568101,3
FDG04,13.1,0,0.006087409,185.0898,OUT018,1,2,2,1870.898,4,Food,0.9260469604398318,3
FDV19,14.85,2,0.035456465,162.2578,OUT017,2,1,1,3690.5294,6,Food,0.8796766163007879,2
FDS55,7.02,0,0.142107998,150.3734,OUT019,2,0,0,296.9468,28,Food,1.5263660653874913,4
FDM50,13.0,2,0.030064132,58.022,OUT013,0,2,1,898.83,26,Food,1.019943402922075,1
DRF13,12.1,0,0.029781363,146.9444,OUT046,2,0,1,1596.5884,16,Drinks,0.9247470612367962,8
FDJ48,11.3,0,0.056387854,245.4118,OUT013,0,2,1,6669.3186,26,Food,0.9324873969539897,1
FDM20,10.0,0,0.038653608,245.4144,OUT013,0,2,1,7105.4176,26,Food,0.8826991432143019,1
FDP24,20.6,0,0.083172413,121.0756,OUT045,2,1,1,1696.4584,11,Food,0.9315179270503186,7
FDC16,11.5,2,0.020565921,86.054,OUT035,2,1,1,1384.864,9,Food,1.0146012672674611,6
NCB42,11.8,Non-Edible,0.008609602,114.8492,OUT017,2,1,1,1390.1904,6,Non-Consumable,1.0047209187167998,2
FDN01,8.895,0,0.121180705,177.037,OUT010,2,2,0,176.437,15,Food,1.4787788469671446,0
FDT34,9.3,0,0.174703862,104.0964,OUT045,2,1,1,1788.3388,11,Food,0.8731325572871051,7
FDA52,16.2,2,0.127800388,177.037,OUT027,1,2,3,4587.362,28,Food,0.8675537178869155,5
NCC18,19.1,Non-Edible,0.296713665,171.8422,OUT010,2,2,0,1034.6532,15,Non-Consumable,1.458487045674104,0
NCR41,17.85,Non-Edible,0.018125948,94.9094,OUT017,2,1,1,761.6752,6,Non-Consumable,1.0204120538405559,2
FDX23,6.445,0,0.029859711,94.1436,OUT017,2,1,1,1418.154,6,Food,0.9348909858865266,2
FDP39,12.65,0,0.116203156,53.5324,OUT010,2,2,0,415.4592,15,Food,1.464116670731349,0
NCH07,13.15,Non-Edible,0.09264951,157.8604,OUT035,2,1,1,3803.0496,9,Non-Consumable,0.8745633919762513,6
FDW47,15.0,0,0.081197035,121.7414,OUT019,2,0,0,365.5242,28,Food,1.5315371865582907,4
DRD13,15.0,0,0.049070183,61.9168,OUT035,2,1,1,767.0016,9,Drinks,0.9988808357545956,6
FDR48,11.65,0,0.131394793,151.9024,OUT013,0,2,1,1669.8264,26,Food,0.8831348210083467,1
FDE17,20.1,2,0.0531394139999999,152.2366,OUT010,2,2,0,151.1366,15,Food,0.9090909090909076,0
FDP60,17.35,0,0.04199701525,102.9016,OUT046,2,0,1,1922.8304,16,Food,0.7999999999999999,8
FDD57,18.1,0,0.022526293,95.0094,OUT017,2,1,1,1713.7692,6,Food,0.9348909669589093,2
FDW13,8.5,0,0.163838951,51.3324,OUT010,2,2,0,311.5944,15,Food,1.4641166704924082,0
FDN24,14.1,0,0.11349714,56.1956,OUT045,2,1,1,1364.89,11,Food,0.924160348157048,7
FDJ34,11.8,2,0.094185483,126.2704,OUT017,2,1,1,2002.7264,6,Food,1.0047208985783578,2
FDD46,6.035,0,0.14113846,155.0998,OUT013,0,2,1,3691.1952,26,Food,0.8740008641952774,1
FDF46,7.07,0,0.164006137,113.2834,OUT019,2,0,0,575.917,28,Food,1.6195540448308021,4
NCE43,12.5,Non-Edible,0.17314115,168.4448,OUT010,2,2,0,170.4448,15,Non-Consumable,1.4641166647967607,0
FDN27,20.85,0,0.039555016,116.8808,OUT035,2,1,1,820.2656,9,Food,0.9501398490745905,6
FDW52,14.0,2,0.037580877,162.6526,OUT049,1,0,1,4275.7676,14,Food,1.0006230317251739,9
DRH03,17.25,0,0.035064318,92.412,OUT046,2,0,1,1304.968,16,Drinks,0.871030578973388,8
NCM29,11.5,Non-Edible,0.017678008,129.2626,OUT045,2,1,1,1705.1138,11,Non-Consumable,0.93151794111806,7
FDR58,6.675,0,0.041986639,93.2462,OUT049,1,0,1,1480.7392,14,Food,0.9349353567286207,9
FDY50,5.8,0,0.130955811,90.3172,OUT046,2,0,1,1338.258,16,Food,1.0150183422490178,8
FDE16,8.895,0,0.026492726,208.4954,OUT017,2,1,1,6251.862,6,Food,0.8796766276202266,2
NCE31,7.67,Non-Edible,0.185130961,32.9216,OUT049,1,0,1,588.5672,14,Non-Consumable,0.8760887621400721,9
FDE53,10.895,0,0.026934673,106.128,OUT045,2,1,1,319.584,11,Food,0.876502765721149,7
DRK11,8.21,0,0.010436500125,148.2392,OUT045,2,1,1,1491.392,11,Drinks,0.8888888888888887,7
DRH13,8.575,0,0.023866079,107.128,OUT013,0,2,1,958.752,26,Drinks,0.9215223959159763,1
FDA11,7.75,0,0.043414959,93.1436,OUT018,1,2,2,1418.154,4,Food,0.9171182826696256,3
DRL35,15.7,0,0.030554947,41.877,OUT027,1,2,3,1125.202,28,Drinks,1.0463494112285354,5
DRF36,16.1,0,0.023463124,190.6846,OUT027,1,2,3,9554.23,28,Drinks,0.9251308092398213,5
FDI07,12.35,2,0.033951827,197.2426,OUT017,2,1,1,2966.139,6,Food,0.9299777874434911,2
FDI32,17.7,0,0.174228338,117.1834,OUT013,0,2,1,691.1004,26,Food,0.8833425469329235,1
DRL60,8.52,0,0.027169589,151.0682,OUT018,1,2,2,1829.6184,4,Drinks,0.8782920724203597,3
NCY17,18.2,Non-Edible,0.1630653,43.3086,OUT035,2,1,1,758.3462,9,Non-Consumable,1.0509352814599782,6
DRH36,16.2,0,0.058444176,73.0696,OUT019,2,0,0,223.7088,28,Drinks,1.6191127098468978,4
FDX02,16.0,0,0.057049301,225.9404,OUT035,2,1,1,1350.2424,9,Food,0.998880843604691,6
FDG46,8.63,2,0.032960823,115.0518,OUT049,1,0,1,1366.2216,14,Food,0.8760887619593661,9
FDM60,10.8,2,0.0453860806,40.7138,OUT017,2,1,1,406.138,6,Food,0.8333333333333334,2
FDJ22,18.75,0,0.053025371,192.5504,OUT018,1,2,2,2109.2544,4,Food,0.9260469413534077,3
FDU59,5.78,0,0.096306016,161.9552,OUT013,0,2,1,2111.9176,26,Food,0.9982383450609057,1
FDL38,13.8,2,0.014762987,90.7172,OUT045,2,1,1,1338.258,11,Food,0.8765027652549628,7
FDZ23,17.75,2,0.067446626,184.724,OUT013,0,2,1,1677.816,26,Food,0.8740008633720406,1
FDX52,11.5,2,0.042173667,194.682,OUT018,1,2,2,2316.984,4,Food,0.9260469346082263,3
NCB42,11.8,Non-Edible,0.008578539,117.6492,OUT045,2,1,1,1158.492,11,Non-Consumable,1.0010959374577244,7
NCU18,15.1,Non-Edible,0.056155909,140.5496,OUT017,2,1,1,2681.8424,6,Non-Consumable,0.8796766130840302,2
FDI32,17.7,0,0.305305397,116.6834,OUT019,2,0,0,460.7336,28,Food,1.5479069023682432,4
DRZ11,8.85,2,0.112571187,122.0388,OUT013,0,2,1,1609.9044,26,Drinks,0.9982383489177019,1
NCL54,12.6,Non-Edible,0.083221904,174.5054,OUT017,2,1,1,2626.581,6,Non-Consumable,1.0720970472005527,2
FDS19,13.8,2,0.064195136,75.8012,OUT035,2,1,1,1138.518,9,Food,0.933087556558431,6
DRB13,6.115,2,0.007055292,188.653,OUT049,1,0,1,3605.307,14,Drinks,0.9339756863727484,9
DRI51,17.25,0,0.070703828,170.3764,OUT010,2,2,0,343.5528,15,Drinks,1.562092653212135,0
FDS57,15.5,0,0.102941345,142.047,OUT027,1,2,3,2719.793,28,Food,0.9209511451207888,5
FDT39,6.26,2,0.009887927,150.7366,OUT045,2,1,1,2418.1856,11,Food,0.8765027339454967,7
FDH48,13.5,0,0.101231721,86.254,OUT010,2,2,0,173.108,15,Food,1.5278105062647198,0
NCB18,19.6,Non-Edible,0.069112952,90.1514,OUT010,2,2,0,442.757,15,Non-Consumable,1.4641166697811625,0
FDR25,17.0,2,0.138846289,263.7884,OUT027,1,2,3,1324.942,28,Food,0.9942317069370122,5
FDV21,11.5,0,0.171050595,126.3704,OUT035,2,1,1,3880.2824,9,Food,0.8712701327616466,6
DRH23,14.65,0,0.1776514755,54.9614,OUT049,1,0,1,552.614,14,Drinks,0.909090909090909,9
FDS52,8.89,0,0.005496816,102.8016,OUT018,1,2,2,1012.016,4,Food,0.878292063728845,3
NCC31,8.02,Non-Edible,0.033259081,154.2972,OUT010,2,2,0,1090.5804,15,Non-Consumable,1.4584870620332688,0
FDU03,18.7,2,0.092095924,183.3292,OUT017,2,1,1,2006.7212,6,Food,0.9385429487446713,2
FDG50,7.405,0,0.015295536,89.7146,OUT049,1,0,1,547.2876,14,Food,0.864046198951028,9
FDY31,5.98,0,0.043526599,148.4418,OUT013,0,2,1,2354.2688,26,Food,0.8740008579411376,1
FDX39,14.3,2,0.049435598,209.7586,OUT027,1,2,3,5487.5236,28,Food,0.9251308247955283,5
FDE46,18.6,0,0.027610698,149.5366,OUT019,2,0,0,604.5464,28,Food,1.6148106094813361,4
